Date,Source,Merchant,Site,Discount
2021-09-12,Rakuten,Hot Topic,hottopic.com,0.01
2021-09-12,Rakuten,Hotel Chocolat,us-hotelchocolat.com,0.035
2021-09-12,Rakuten,Hotel Indigo by IHG,hotelindigo.com,0.03
2021-09-12,Rakuten,Hotels.com,hotels.com,0.01
2021-09-12,Rakuten,HotelsCombined,hotelscombined.com,0.03
2021-09-12,Rakuten,HotelTonight,hoteltonight.com,0.02
2021-09-12,Rakuten,HotelTravelClub.com,hoteltravelclub.com,0.1
2021-09-12,Rakuten,Hotspot Shield VPN,hotspotshield.com,0.2
2021-09-12,Rakuten,Hotter Shoes,hottershoes.com,0.05
2021-09-12,Rakuten,Hotwire,hotwire.com,0.05
2021-09-12,Rakuten,The House,the-house.com,0.045
2021-09-12,Rakuten,Houzz,houzz.com,nan
2021-09-12,Rakuten,HP.com,hp.com,0.01
2021-09-12,Rakuten,HSAstore.com,hsastore.com,0.02
2021-09-12,Rakuten,HSN,hsn.com,0.01
2021-09-12,Rakuten,HTC Vive,vive.com,0.02
2021-09-12,Rakuten,HU Chocolate,hukitchen.com,0.05
2021-09-12,Rakuten,Huda Beauty,hudabeauty.com,0.025
2021-09-12,Rakuten,Hudson Jeans,hudsonjeans.com,0.04
2021-09-12,Rakuten,HUE,hue.com,0.05
2021-09-12,Rakuten,Hugo Boss,hugoboss.com,0.05
2021-09-12,Rakuten,Hulu,hulu.com,1
2021-09-12,Rakuten,Humble Bundle,humblebundle.com,0.04
2021-09-12,Rakuten,The Hungry JPEG,thehungryjpeg.com,0.025
2021-09-12,Rakuten,Hungryroot,hungryroot.com,7.5
2021-09-12,Rakuten,Hunter Boots,hunterboots.com,0.02
2021-09-12,Rakuten,Hurley,hurley.com,0.075
2021-09-12,Rakuten,Hush Puppies,hushpuppies.com,0.035
2021-09-12,Rakuten,Hydro Flask,hydroflask.com,0.02
2021-09-12,Rakuten,Hydrow,hydrow.com,0.04
2021-09-12,Rakuten,HYLETE,hylete.com,0.04
2021-09-12,Rakuten,HYPER,hypershop.com,0.04
2021-09-12,Rakuten,i-Blason,i-blason.com,0.055
2021-09-12,Rakuten,Ice Rings,icerings.com,0.025
2021-09-12,Rakuten,icebreaker,icebreaker.com,0.03
2021-09-12,Rakuten,Icing,icing.com,0.04
2021-09-12,Rakuten,IdealFit,idealfit.com,0.04
2021-09-12,Rakuten,IDLE Sleep,idlesleep.com,0.075
2021-09-12,Rakuten,IFCHIC,ifchic.com,0.02
2021-09-12,Rakuten,IGK Hair,igkhair.com,0.04
2021-09-12,Rakuten,Igloo,igloocoolers.com,0.03
2021-09-12,Rakuten,iHerb,iherb.com,0.02
2021-09-12,Rakuten,IHG Hotels & Resorts,ihg.com,0.03
2021-09-12,Rakuten,Illamasqua,us-illamasqua.com,0.035
2021-09-12,Rakuten,illesteva,illesteva.com,0.075
2021-09-12,Rakuten,illy,illy.com,0.04
2021-09-12,Rakuten,ILoveDooney,iloveddooney.com,0.05
2021-09-12,Rakuten,Imperfect Foods,imperfectfoods.com,nan
2021-09-12,Rakuten,imPress,impressmanicure.com,0.05
2021-09-12,Rakuten,In Common Beauty,incommonbeauty.com,0.1
2021-09-12,Rakuten,In The Style,inthestyle.com,0.05
2021-09-12,Rakuten,In The Swim,intheswim.com,0.03
2021-09-12,Rakuten,Incase,incase.com,0.01
2021-09-12,Rakuten,Incipio,incipio.com,0.02
2021-09-12,Rakuten,Indochino,indochino.com,0.01
2021-09-12,Rakuten,Industry West,industrywest.com,0.03
2021-09-12,Rakuten,InfiniteAloe,infinitealoe.com,0.05
2021-09-12,Rakuten,Infinity Beer Pong,infinitybeerpong.com,0.05
2021-09-12,Rakuten,Influence U,influenceu.com,0.06
2021-09-12,Rakuten,The Information,theinformation.com,25
2021-09-12,Rakuten,Ingrid & Isabel,ingridandisabel.com,0.02
2021-09-12,Rakuten,inkbox,inkbox.com,nan
2021-09-12,Rakuten,InkCartridges,inkcartridges.com,0.09
2021-09-12,Rakuten,Inkkas,inkkas.com,0.05
2021-09-12,Rakuten,Inline Skates,inlineskates.com,nan
2021-09-12,Rakuten,INNOVO,myinnovo.com,0.03
2021-09-12,Rakuten,InsideTracker,insidetracker.com,0.04
2021-09-12,Rakuten,Insomniac,insomniacshop.com,0.05
2021-09-12,Rakuten,Inspire Uplift,inspireuplift.com,0.03
2021-09-12,Rakuten,Insta Slim,instaslim.com,0.05
2021-09-12,Rakuten,Instacart,instacart.com,0.01
2021-09-12,Rakuten,Instant,instanthome.com,0.03
2021-09-12,Rakuten,InStyler,instyler.com,0.03
2021-09-12,Rakuten,INTELLIbed,intellibed.com,0.04
2021-09-12,Rakuten,InterContinental Hotels and Resorts by IHG,intercontinentalhotelsandresorts.com,0.03
2021-09-12,Rakuten,INTERMIX,intermix.com,0.04
2021-09-12,Rakuten,International Open Academy,internationalopenacademy.com,0.1
2021-09-12,Rakuten,International Tool,internationaltool.com,0.04
2021-09-12,Rakuten,Intimina,intimina.com,0.05
2021-09-12,Rakuten,Intimissimi,intimissimi.com,0.035
2021-09-12,Rakuten,INTO THE AM,intotheam.com,0.05
2021-09-12,Rakuten,Intuit QuickBooks Desktop,intuitquickbooksdesktop.com,nan
2021-09-12,Rakuten,Intuit QuickBooks Online,intuitquickbooksonline.com,5
2021-09-12,Rakuten,Intuit QuickBooks Payroll,intuitonlinepayroll.com,5
2021-09-12,Rakuten,Intuit Quickbooks Self Employed,intuitquickbooksselfemployed.com,nan
2021-09-12,Rakuten,iolo technologies,iolotechnologies.com,0.1
2021-09-12,Rakuten,iPage Web Hosting,ipagewebhosting.com,20
2021-09-12,Rakuten,IRO,iroparis.com,0.05
2021-09-12,Rakuten,iRobot,irobot.com,0.02
2021-09-12,Rakuten,ISA Professional,isa-professional.com,0.05
2021-09-12,Rakuten,Isotonix,isotonix.com,0.02
2021-09-12,Rakuten,IT Cosmetics,itcosmetics.com,0.04
2021-09-12,Rakuten,italist.com,italist.com,0.025
2021-09-12,Rakuten,Ivory Ella,ivoryella.com,0.04
2021-09-12,Rakuten,IZOD,izod-partnerbrands.com,0.03
2021-09-12,Rakuten,J&P Cycles,jpcycles.com,nan
2021-09-12,Rakuten,J.Crew,jcrew.com,0.05
2021-09-12,Rakuten,J.Crew Factory,jcrewfactory.com,0.015
2021-09-12,Rakuten,J.Jill,jjill.com,0.015
2021-09-12,Rakuten,J.McLaughlin,jmclaughlin.com,0.05
2021-09-12,Rakuten,J.R. Dunn Jewelers,jrdunn.com,0.01
2021-09-12,Rakuten,Jabra,jabra.com,0.06
2021-09-12,Rakuten,Jacadi,jacadi.com,0.04
2021-09-12,Rakuten,Jachs NY,jachsny.com,0.03
2021-09-12,Rakuten,Jack Rogers,jackrogersusa.com,0.015
2021-09-12,Rakuten,Jack Spade,jack-spade.com,nan
2021-09-12,Rakuten,Jack Wills,jackwills.com,0.035
2021-09-12,Rakuten,Jack Wolfskin,jackwolfskin.com,0.035
2021-09-12,Rakuten,JackRabbit,jackrabbit.com,0.04
2021-09-12,Rakuten,Jackson Galaxy,jacksongalaxy.com,0.04
2021-09-12,Rakuten,Jambu & Co,jambu.com,0.05
2021-09-12,Rakuten,James Perse,jamesperse.com,0.01
2021-09-12,Rakuten,Jane.com,jane.com,0.01
2021-09-12,Rakuten,Janie and Jack,janieandjack.com,0.02
2021-09-12,Rakuten,JanSport,jansport.com,0.04
2021-09-12,Rakuten,Jared - The Galleria of Jewelry,jaredthegalleriaofjewelry.com,0.04
2021-09-12,Rakuten,Java Sok,javasok.com,0.075
2021-09-12,Rakuten,Jaxon Lane,jaxonlane.com,0.04
2021-09-12,Rakuten,Jayson Home,jaysonhome.com,0.03
2021-09-12,Rakuten,JBL,jbl.com,0.03
2021-09-12,Rakuten,JCPenney,jcpenney.com,0.06
2021-09-12,Rakuten,JD Sports,jdsports.com,0.03
2021-09-12,Rakuten,JEGS,jegs.com,0.01
2021-09-12,Rakuten,Jelly Belly,jellybelly.com,0.025
2021-09-12,Rakuten,Jennifer Behr,jenniferbehr.com,0.035
2021-09-12,Rakuten,Jenny Bird,jenny-bird.com,0.025
2021-09-12,Rakuten,Jessica London,jessicalondon.com,nan
2021-09-12,Rakuten,JetBlue Vacations,jetbluevacations.com,0.01
2021-09-12,Rakuten,Jetson,wearejetson.com,0.1
2021-09-12,Rakuten,Jewel Osco,jewelosco.com,0.01
2021-09-12,Rakuten,Jewelry Affairs,jewelryaffairs.com,0.075
2021-09-12,Rakuten,Jimmy Choo,jimmychoo.com,0.02
2021-09-12,Rakuten,Jimmy Jazz,jimmyjazz.com,0.02
2021-09-12,Rakuten,Jimmyjane,jimmyjane.com,0.06
2021-09-12,Rakuten,JINsoon,jinsoon.com,0.05
2021-09-12,Rakuten,JLab Audio,jlabaudio.com,0.05
2021-09-12,Rakuten,Jo Malone London,jomalone.com,0.03
2021-09-12,Rakuten,JOAH,joahbeauty.com,0.05
2021-09-12,Rakuten,joann.com,joann.com,nan
2021-09-12,Rakuten,Jockey,jockey.com,0.04
2021-09-12,Rakuten,Joe Fresh,joefresh.com,0.01
2021-09-12,Rakuten,JOE'S Jeans,joesjeans.com,nan
2021-09-12,Rakuten,Joe's New Balance Outlet,joesnewbalanceoutlet.com,0.015
2021-09-12,Rakuten,John Elliott,johnelliott.com,0.01
2021-09-12,Rakuten,John Hardy,johnhardy.com,0.035
2021-09-12,Rakuten,John Robshaw,johnrobshaw.com,0.025
2021-09-12,Rakuten,Johnnie-O,johnnie-o.com,0.04
2021-09-12,Rakuten,Johnston & Murphy,johnstonmurphy.com,0.035
2021-09-12,Rakuten,Johnston & Murphy Factory,johnstonmurphyfactory.com,nan
2021-09-12,Rakuten,Joie,joie.com,0.05
2021-09-12,Rakuten,Joie de Viv,joiedeviv.com,0.035
2021-09-12,Rakuten,Jonathan Adler,jonathanadler.com,0.02
2021-09-12,Rakuten,Jos. A. Bank,josabank.com,0.025
2021-09-12,Rakuten,JOSEPH,joseph-fashion.com,0.03
2021-09-12,Rakuten,Joules,joules.com,0.035
2021-09-12,Rakuten,Journeys,journeys.com,0.02
2021-09-12,Rakuten,Joybuy,joybuy.com,0.015
2021-09-12,Rakuten,Joylux,joylux.com,0.025
2021-09-12,Rakuten,JTV Jewelry,jtv.com,0.02
2021-09-12,Rakuten,Judith March,judithmarch.com,0.05
2021-09-12,Rakuten,Juice Beauty,juicebeauty.com,0.05
2021-09-12,Rakuten,Juicy Couture Beauty,juicycouturebeauty.com,0.075
2021-09-12,Rakuten,JuJuBe,jujube.com,0.03
2021-09-12,Rakuten,Julep,julep.com,0.04
2021-09-12,Rakuten,JumpSport,jumpsport.com,0.025
2021-09-12,Rakuten,JURA,shopjura.com,0.02
2021-09-12,Rakuten,Jurlique,jurlique.com,0.04
2021-09-12,Rakuten,Just Food for Dogs,justfoodfordogs.com,nan
2021-09-12,Rakuten,Just My Size,justmysize.com,0.01
2021-09-12,Rakuten,Just Thrive,justthrivehealth.com,0.5
2021-09-12,Rakuten,JustAnswer,justanswer.com,15
2021-09-12,Rakuten,JustBlinds.com,justblinds.com,nan
2021-09-12,Rakuten,Justfly.com,justfly.com,4
2021-09-12,Rakuten,Justice,justice.com,0.05
2021-09-12,Rakuten,Juvia's Place,juviasplace.com,0.04
2021-09-12,Rakuten,JW Marriott,jwmarriott.com,0.04
2021-09-12,Rakuten,K-DEER,k-deer.com,0.025
2021-09-12,Rakuten,Kangol,kangol.com,0.05
2021-09-12,Rakuten,Kaplan Test Prep,kaplantestprep.com,0.03
2021-09-12,Rakuten,Kardiel,kardiel.com,0.05
2021-09-12,Rakuten,Karen Kane,karenkane.com,0.04
2021-09-12,Rakuten,Karl Lagerfeld,karl.com,0.015
2021-09-12,Rakuten,Karmaloop,karmaloop.com,0.02
2021-09-12,Rakuten,Kaspersky,usa.kaspersky.com,0.2
2021-09-12,Rakuten,Kassatex,kassatex.com,0.02
2021-09-12,Rakuten,Kate Aspen,kateaspen.com,0.06
2021-09-12,Rakuten,Kate Farms,katefarms.com,0.02
2021-09-12,Rakuten,Kate Somerville,katesomerville.com,0.03
2021-09-12,Rakuten,kate spade new york,katespade.com,0.03
2021-09-12,Rakuten,kate spade surprise,surprise.katespade.com,0.03
2021-09-12,Rakuten,KaTom,katom.com,0.02
2021-09-12,Rakuten,Katy Perry Collections,katyperrycollections.com,0.05
2021-09-12,Rakuten,Kaufmann Mercantile,kaufmann-mercantile.com,0.04
2021-09-12,Rakuten,Kay Jewelers,kayjewelers.com,0.03
2021-09-12,Rakuten,Kay Outlet,kayoutlet.com,0.03
2021-09-12,Rakuten,Kayak,kayak.com,nan
2021-09-12,Rakuten,Keds,keds.com,0.05
2021-09-12,Rakuten,Keen Footwear,keenfootwear.com,0.05
2021-09-12,Rakuten,Keeper Security,keepersecurity.com,0.05
2021-09-12,Rakuten,Keetsa,keetsa.com,0.025
2021-09-12,Rakuten,KEH Camera,kehcamera.com,0.01
2021-09-12,Rakuten,KelbyOne,kelbyone.com,0.07
2021-09-12,Rakuten,Kendra Scott,kendrascott.com,0.03
2021-09-12,Rakuten,Kenneth Cole,kennethcole.com,0.02
2021-09-12,Rakuten,Kenzzi,kenzzi.com,0.025
2021-09-12,Rakuten,Kerastase,kerastase.com,0.12
2021-09-12,Rakuten,Kettle & Fire,kettleandfire.com,0.025
2021-09-12,Rakuten,Keurig,keurig.com,0.02
2021-09-12,Rakuten,Keys Soulcare,keyssoulcare.com,0.05
2021-09-12,Rakuten,kidpik,kidpik.com,0.06
2021-09-12,Rakuten,Kids Discover,kidsdiscover.com,0.03
2021-09-12,Rakuten,Kids Foot Locker,kidsfootlocker.com,0.03
2021-09-12,Rakuten,Kiehl's,kiehls.com,0.04
2021-09-12,Rakuten,Kiko Cosmetics,kikocosmetics.com,0.05
2021-09-12,Rakuten,Kilian Paris,bykilian.com,0.03
2021-09-12,Rakuten,Kin Euphorics,kineuphorics.com,0.025
2021-09-12,Rakuten,KIND,kindsnacks.com,0.025
2021-09-12,Rakuten,Kindred Bravely,kindredbravely.com,0.04
2021-09-12,Rakuten,King Size,kingsizedirect.com,nan
2021-09-12,Rakuten,Kings Bottle,kingsbottle.com,0.045
2021-09-12,Rakuten,Kipling,kipling.com,0.04
2021-09-12,Rakuten,Kirkland's Home,kirklands.com,nan
2021-09-12,Rakuten,Kirna Zabête,kirnazabete.com,0.03
2021-09-12,Rakuten,Kiss My Keto,kissmyketo.com,0.05
2021-09-12,Rakuten,KissUSA,kissusa.com,0.05
2021-09-12,Rakuten,Kit and Ace,kitandace.com,0.015
2021-09-12,Rakuten,KitchenAid,kitchenaid.com,0.01
2021-09-12,Rakuten,Kiwi.com,kiwi.com,0.015
2021-09-12,Rakuten,KiwiCo,kiwico.com,0.075
2021-09-12,Rakuten,Kiyonna,kiyonna.com,0.05
2021-09-12,Rakuten,Klean Athlete,shop-kleanathlete.com,0.06
2021-09-12,Rakuten,Klorane USA,kloraneusa.com,0.04
2021-09-12,Rakuten,Kmart.com,kmart.com,nan
2021-09-12,Rakuten,Kneipp,kneipp.com,0.04
2021-09-12,Rakuten,Knockaround,knockaround.com,0.02
2021-09-12,Rakuten,The Knot Invitations,theknot.com,0.03
2021-09-12,Rakuten,Koh Gen Do,kohgendocosmetics.com,0.04
2021-09-12,Rakuten,Kohl's,kohls.com,0.01
2021-09-12,Rakuten,Kohler,kohler.com,0.02
2021-09-12,Rakuten,Kole Imports,koleimports.com,0.015
2021-09-12,Rakuten,Kong Box,kongbox.com,11
2021-09-12,Rakuten,KonMari,konmari.com,0.02
2021-09-12,Rakuten,KOODING,kooding.com,0.035
2021-09-12,Rakuten,Koolaburra,koolaburra.com,0.045
2021-09-12,Rakuten,The Kooples,thekooples.com,0.03
2021-09-12,Rakuten,KORA Organics,koraorganics.com,0.04
2021-09-12,Rakuten,Koral,koral.com,0.03
2021-09-12,Rakuten,Korean Air,koreanair.com,0.01
2021-09-12,Rakuten,Kori Krill Oil,korikrilloil.com,0.04
2021-09-12,Rakuten,KORRES,korresusa.com,0.06
2021-09-12,Rakuten,Kosterina,kosterina.com,0.035
2021-09-12,Rakuten,Kroger Grocery Delivery and Ship,kroger.com,0.02
2021-09-12,Rakuten,KT Tape,kttape.com,0.025
2021-09-12,Rakuten,KUIU,kuiu.com,0.03
2021-09-12,Rakuten,Kule,kule.com,0.05
2021-09-12,Rakuten,Kurt Geiger Ltd.,kurtgeiger.com,0.05
2021-09-12,Rakuten,Kut from the Kloth,kutfromthekloth.com,0.04
2021-09-12,Rakuten,KVD Vegan Beauty,katvond.com,0.02
2021-09-12,Rakuten,Kylie Cosmetics + Skin,kyliecosmetics.com,0.05
2021-09-12,Rakuten,Kühl,kuhl.com,0.04
2021-09-12,Rakuten,L'Artisan Parfumeur,artisanparfumeur.com,0.02
2021-09-12,Rakuten,L'OCCITANE,loccitane.com,0.03
2021-09-12,Rakuten,L*Space,lspace.com,0.01
2021-09-12,Rakuten,L.K. Bennett,lkbennett.com,nan
2021-09-12,Rakuten,L.L.Bean,llbean.com,0.02
2021-09-12,Rakuten,La Canadienne,lacanadienneshoes.com,0.02
2021-09-12,Rakuten,La Garconne,lagarconne.com,0.025
2021-09-12,Rakuten,La Mer,lamer.com,0.03
2021-09-12,Rakuten,La Roche-Posay,la-roche-posay.com,0.04
2021-09-12,Rakuten,La-Z-Boy,la-z-boy.com,0.01
2021-09-12,Rakuten,Lab Series for Men,labseriesformen.com,0.04
2021-09-12,Rakuten,LACAUSA,lacausaclothing.com,0.025
2021-09-12,Rakuten,Lacoste,lacoste.com,0.01
2021-09-12,Rakuten,LacrosseMonkey.com,lacrossemonkey.com,0.01
2021-09-12,Rakuten,Ladder,ladder.sport.com,0.25
2021-09-12,Rakuten,Laithwaites Wine,laithwaiteswine.com,20
2021-09-12,Rakuten,Lakeside Collection,lakesidecollection.com,0.02
2021-09-12,Rakuten,Lalo,meetlalo.com,0.015
2021-09-12,Rakuten,LAMPS PLUS,lampsplus.com,nan
2021-09-12,Rakuten,Lancer Skincare,lancerskincare.com,0.025
2021-09-12,Rakuten,Lancome,lancome.com,0.03
2021-09-12,Rakuten,Lands' End,landsend.com,0.02
2021-09-12,Rakuten,Lands' End Business,business-landsend.com,0.04
2021-09-12,Rakuten,Lane Bryant,lanebryant.com,0.02
2021-09-12,Rakuten,Laneige,laneige.com,nan
2021-09-12,Rakuten,Laplink,laplink.com,0.025
2021-09-12,Rakuten,Lark Adventurewear,larkadventurewear.com,0.045
2021-09-12,Rakuten,LARQ,livelarq.com,0.04
2021-09-12,Rakuten,The Last Coat,thelastcoat.com,0.05
2021-09-12,Rakuten,LastPass,lastpass.com,0.2
2021-09-12,Rakuten,LATHER,lather.com,0.035
2021-09-12,Rakuten,The Laundress,thelaundress.com,0.03
2021-09-12,Rakuten,Laura Geller,laurageller.com,0.04
2021-09-12,Rakuten,Laura Mercier,lauramercier.com,0.025
2021-09-12,Rakuten,Layla,laylasleep.com,0.075
2021-09-12,Rakuten,LazyOne,lazyone.com,0.035
2021-09-12,Rakuten,Leanin' Tree,leanintree.com,0.02
2021-09-12,Rakuten,Learning Resources,learningresources.com,0.04
2021-09-12,Rakuten,Leatherman,leatherman.com,0.025
2021-09-12,Rakuten,Lee Jeans,lee.com,0.02
2021-09-12,Rakuten,Leesa,leesa.com,0.03
2021-09-12,Rakuten,Legion Athletics,legionathletics.com,0.02
2021-09-12,Rakuten,LEGO,lego.com,0.025
2021-09-12,Rakuten,Lehman's,lehmans.com,0.02
2021-09-12,Rakuten,LELO,lelo.com,nan
2021-09-12,Rakuten,Lenovo,lenovo.com,0.06
2021-09-12,Rakuten,Lensabl,lensabl.com,0.05
2021-09-12,Rakuten,LensCrafters,lenscrafters.com,0.04
2021-09-12,Rakuten,LensDirect.com,lensdirect.com,0.05
2021-09-12,Rakuten,LensesRX,lensesrx.com,0.03
2021-09-12,Rakuten,Lenskart,lenskart-us.com,0.04
2021-09-12,Rakuten,LensPure,lenspure.com,0.04
2021-09-12,Rakuten,LESET,leset.com,0.06
2021-09-12,Rakuten,Leslie's Pool,lesliespool.com,0.025
2021-09-12,Rakuten,Level Sleep,levelsleep.com,0.06
2021-09-12,Rakuten,Levi's,levis.com,0.05
2021-09-12,Rakuten,LexMod,lexmod.com,0.04
2021-09-12,Rakuten,Liberty London US,libertylondonus.com,0.025
2021-09-12,Rakuten,Liberty Mutual Insurance,libertymutualinsurance.com,5
2021-09-12,Rakuten,Liberty Tax,libertytax.com,0.05
2021-09-12,Rakuten,Lids.com,lids.com,0.01
2021-09-12,Rakuten,Life and Home,lifeandhome.com,0.05
2021-09-12,Rakuten,Life Extension,lifeextension.com,0.05
2021-09-12,Rakuten,Life is Good,lifeisgood.com,0.05
2021-09-12,Rakuten,Life Stride,lifestride.com,0.04
2021-09-12,Rakuten,Lifeline Skin Care,lifelineskincare.com,0.05
2021-09-12,Rakuten,LifeLock,lifelock.com,0.8
2021-09-12,Rakuten,LifeProof,lifeproof.com,0.05
2021-09-12,Rakuten,Lightbox Jewelry,lightboxjewelry.com,0.03
2021-09-12,Rakuten,Lighting New York,lightingnewyork.com,0.04
2021-09-12,Rakuten,Liingo Eyewear,liingoeyewear.com,0.08
2021-09-12,Rakuten,Lilla P,lillap.com,nan
2021-09-12,Rakuten,Lillian Vernon,lillianvernon.com,0.045
2021-09-12,Rakuten,Lime Crime,limecrime.com,0.01
2021-09-12,Rakuten,The Limited,thelimited.com,nan
2021-09-12,Rakuten,Limoges Jewelry,limogesjewelry.com,0.06
2021-09-12,Rakuten,Limos.com,limos.com,0.025
2021-09-12,Rakuten,Lindt Chocolate,lindtchocolate.com,0.025
2021-09-12,Rakuten,Linens and Hutch,linensandhutch.com,0.05
2021-09-12,Rakuten,The LINQ Hotel + Experience,thequadresortcasino.com,0.025
2021-09-12,Rakuten,Linux Foundation,training-linuxfoundation-org.com,0.1
2021-09-12,Rakuten,Little Passports,littlepassports.com,0.02
2021-09-12,Rakuten,Littman Jewelers,littmanjewelers.com,0.075
2021-09-12,Rakuten,Live & Sleep,livesleep.com,0.035
2021-09-12,Rakuten,LIVELY,wearlively.com,0.01
2021-09-12,Rakuten,Liverpool Jeans,liverpooljeans.com,0.04
2021-09-12,Rakuten,Living Proof,livingproof.com,0.04
2021-09-12,Rakuten,LivingSocial,livingsocial.htm,0.04
2021-09-12,Rakuten,Lizzy James,lizzyjames.com,0.05
2021-09-12,Rakuten,LL Flooring,lumberliquidators.com,0.01
2021-09-12,Rakuten,LN-CC,ln-cc.com,nan
2021-09-12,Rakuten,Loeffler Randall,loefflerrandall.com,nan
2021-09-12,Rakuten,LOFT,loft.com,0.02
2021-09-12,Rakuten,Logitech,logitech.com,0.05
2021-09-12,Rakuten,Logitech G,logitechg.com,0.025
2021-09-12,Rakuten,Lolë,lole.com,nan
2021-09-12,Rakuten,The London Pass,londonpass.com,0.015
2021-09-12,Rakuten,LongHorn Steakhouse,longhornsteakhouse.com,0.01
2021-09-12,Rakuten,Loog Guitars,loogguitars.com,0.05
2021-09-12,Rakuten,Look Human,lookhuman.com,0.025
2021-09-12,Rakuten,LOOK OPTIC,lookoptic.com,0.025
2021-09-12,Rakuten,lookfantastic,lookfantastic.com,0.04
2021-09-12,Rakuten,Loot Crate,lootcrate.com,0.04
2021-09-12,Rakuten,LORAC,lorac.com,0.03
2021-09-12,Rakuten,Lord + Taylor,lordandtaylor.com,0.04
2021-09-12,Rakuten,Lorex Technology,lorextexchnology.com,0.03
2021-09-12,Rakuten,Lorna Jane,lornajane.com,0.025
2021-09-12,Rakuten,Louisville Slugger,slugger.com,0.02
2021-09-12,Rakuten,Love in Faith,loveinfaith-life.com,0.03
2021-09-12,Rakuten,Love Scent,love-scent.com,0.15
2021-09-12,Rakuten,Love With Food,lovewithfood.com,0.1
2021-09-12,Rakuten,Lovehoney,lovehoney.com,0.09
2021-09-12,Rakuten,LovelySkin,lovelyskin.com,0.04
2021-09-12,Rakuten,Lovepop,lovepop.com,0.025
2021-09-12,Rakuten,Lovesac,lovesac.com,0.01
2021-09-12,Rakuten,Lowe's,lowes.com,0.02
2021-09-12,Rakuten,LTD Commodities,ltdcommodities.com,0.02
2021-09-12,Rakuten,Luca + Danni,lucadanni.com,0.015
2021-09-12,Rakuten,Lucky Brand,luckybrand.com,0.07
2021-09-12,Rakuten,Lucky Vitamin,luckyvitamin.com,0.03
2021-09-12,Rakuten,Lugz,lugz.com,0.03
2021-09-12,Rakuten,Luisaviaroma,luisaviaroma.com,0.045
2021-09-12,Rakuten,lululemon,lululemon.com,nan
2021-09-12,Rakuten,Luma Sleep,lumasleep.com,0.06
2021-09-12,Rakuten,Lumen,lumen.com,12.5
2021-09-12,Rakuten,Lumens,lumens.com,0.04
2021-09-12,Rakuten,Lumi By Pampers,pampers.com,0.025
2021-09-12,Rakuten,Lumin,luminskin.com,0.04
2021-09-12,Rakuten,LUX LED Lighting,luxledlights.com,0.065
2021-09-12,Rakuten,Luxlley,luxlley.com,0.02
2021-09-12,Rakuten,Luxor Linen,luxorlinens.com,0.06
2021-09-12,Rakuten,The Luxury Closet,theluxurycloset.com,0.05
2021-09-12,Rakuten,Luxury Escapes,luxuryescapes.com,0.025
2021-09-12,Rakuten,LXR,lxrco.com,0.025
2021-09-12,Rakuten,Lynn Richardson,lynnrichardson.com,0.05
2021-09-12,Rakuten,Lyre's,lyres.com,0.075
2021-09-12,Rakuten,Lysse,lysse.com,0.03
2021-09-12,Rakuten,M&M’S,mymms.com,0.03
2021-09-12,Rakuten,M.Gemi,mgemi.com,0.02
2021-09-12,Rakuten,M.M.LaFleur,mmlafleur.com,0.025
2021-09-12,Rakuten,Maaji,maaji-co.com,0.05
2021-09-12,Rakuten,mac of all trades,macofalltrades.com,0.015
2021-09-12,Rakuten,The Maca Team,themacateam.com,0.07
2021-09-12,Rakuten,Mack Weldon,mackweldon.com,0.05
2021-09-12,Rakuten,Mackage,mackage.com,0.01
2021-09-12,Rakuten,Mackenzie Limited,mackenzieltd.com,0.045
2021-09-12,Rakuten,MacKenzie-Childs,mackenzie-childs.com,0.025
2021-09-12,Rakuten,MacMall,macmall.com,nan
2021-09-12,Rakuten,MacPaw,macpaw.com,0.05
2021-09-12,Rakuten,Macy's,macys.com,0.06
2021-09-12,Rakuten,Madaluxe Vault,madaluxevault.com,0.05
2021-09-12,Rakuten,Madda Fella,maddafella.com,0.1
2021-09-12,Rakuten,Made By Mary,madebymary.com,0.03
2021-09-12,Rakuten,Made In Washington,madeinwashington.com,0.02
2021-09-12,Rakuten,Madewell,madewell.com,0.01
2021-09-12,Rakuten,Madison,madisonstyle.com,0.035
2021-09-12,Rakuten,Madison Reed,madison-reed.com,0.03
2021-09-12,Rakuten,Magazine Store,magazine.store.com,0.225
2021-09-12,Rakuten,Magazine Values,magazinevalues.com,0.075
2021-09-12,Rakuten,Magazines.com,magazines.com,0.4
2021-09-12,Rakuten,MagicalButter,magicalbutter.com,0.07
2021-09-12,Rakuten,MagicKitchen.com,magickitchen.com,0.055
2021-09-12,Rakuten,MAGIX,magix.com,0.06
2021-09-12,Rakuten,Mahabis,mahabis.com,0.035
2021-09-12,Rakuten,Maidenform,maidenform.com,0.03
2021-09-12,Rakuten,Mainline Menswear,mainlinemenswear.com,0.035
2021-09-12,Rakuten,MainStay Suites by Choice Hotels,mainstaysuites.com,0.03
2021-09-12,Rakuten,Makanai,makanaibeauty.com,0.075
2021-09-12,Rakuten,Make Up For Ever,makeupforever.com,0.025
2021-09-12,Rakuten,MakeUp Eraser,makeuperaser.com,0.05
2021-09-12,Rakuten,Malin+Goetz,malinandgoetz.com,0.04
2021-09-12,Rakuten,Malwarebytes,malwarebytes.com,0.1
2021-09-12,Rakuten,Man Crates,mancrates.com,0.0375
2021-09-12,Rakuten,Manduka,manduka.com,0.025
